Filename,Species,Dominant_Frequency_Hz,Spectral_Bandwidth,Spectral_Flatness,RMS_Energy,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12
Australian Brushturkey17.mp3,Australian Brushturkey_sound,100.032,4651.117927151789,0.00026350032,0.13066974,-139.54483,128.59619,-18.630981,50.298233,-11.61213,9.481796,-5.6401734,40.671425,-18.110188,33.108746,-11.696023,21.51967,-5.6104198,0.51465935,0.55871826,0.5157489,0.52394605,0.59981346,0.60685056,0.64308846,0.6337314,0.6125042,0.5661056,0.551543,0.52458453
Australian Brushturkey18.mp3,Australian Brushturkey_sound,113.21837248589551,5359.649180903795,0.0018919723,0.08665787,-139.82207,66.91483,-24.18551,71.01959,-1.5275627,15.888309,-16.904287,31.262754,-28.314734,27.743275,-22.828259,20.597427,-12.460771,0.661928,0.64911896,0.6687709,0.6536942,0.63606405,0.6048923,0.57957304,0.51363677,0.54788065,0.61413705,0.70109725,0.6949129
Australian Brushturkey19.mp3,Australian Brushturkey_sound,120.26599981908745,4589.6279450051225,0.0021698843,0.011334007,-327.27057,66.30793,-19.164377,58.94654,-26.286156,31.4542,-10.239365,21.277666,-3.311748,13.0257015,-10.732276,10.950321,-14.544319,0.5932096,0.57837695,0.56383985,0.4891035,0.48245537,0.46322748,0.44879326,0.42783687,0.4587616,0.532108,0.64396054,0.667535
Australian Brushturkey2.mp3,Australian Brushturkey_sound,118.29808356482658,5267.965738991215,0.00084667525,0.06545321,-193.12364,128.07474,-0.7857837,27.681517,3.4851644,10.3939495,-3.2012455,16.130795,-9.551001,24.90932,-6.619254,14.159862,-5.0453897,0.69551957,0.7118856,0.67714787,0.65581095,0.6636337,0.7412662,0.7776729,0.7334039,0.62089086,0.5896647,0.6043689,0.62006795
Australian Brushturkey20.mp3,Australian Brushturkey_sound,169.0890547344223,5132.637676526182,0.002186046,0.040257856,-216.08188,57.152336,-10.098791,67.4513,-24.385153,30.345613,-16.937702,33.522617,-14.439026,20.771143,-17.513575,9.110478,-10.881577,0.5675397,0.5506968,0.5778395,0.6773778,0.69434077,0.6642292,0.596319,0.56871486,0.55176127,0.5532551,0.57694876,0.5926814
Australian Brushturkey21.mp3,Australian Brushturkey_sound,169.0890547344223,5132.637676526182,0.002186046,0.040257856,-216.08188,57.152336,-10.098791,67.4513,-24.385153,30.345613,-16.937702,33.522617,-14.439026,20.771143,-17.513575,9.110478,-10.881577,0.5675397,0.5506968,0.5778395,0.6773778,0.69434077,0.6642292,0.596319,0.56871486,0.55176127,0.5532551,0.57694876,0.5926814
Australian Brushturkey22.mp3,Australian Brushturkey_sound,197.98320484581498,5892.093035995256,0.045203663,0.1510199,-116.2241,50.552677,32.777737,29.16709,-5.476208,24.61617,0.5067113,15.1591625,9.614038,5.092071,5.179794,4.544614,1.7391412,0.81530094,0.77469385,0.7621239,0.75918263,0.74885255,0.7063502,0.67462194,0.662894,0.66845065,0.6800773,0.7411858,0.8086612
Australian Brushturkey23.mp3,Australian Brushturkey_sound,197.98320484581498,5892.093035995256,0.045203663,0.1510199,-116.2241,50.552677,32.777737,29.16709,-5.476208,24.61617,0.5067113,15.1591625,9.614038,5.092071,5.179794,4.544614,1.7391412,0.81530094,0.77469385,0.7621239,0.75918263,0.74885255,0.7063502,0.67462194,0.662894,0.66845065,0.6800773,0.7411858,0.8086612
Australian Brushturkey24.mp3,Australian Brushturkey_sound,390.14607279693485,3881.0892460709,0.0022607504,0.019848654,-284.94086,122.5759,-16.504475,42.46498,-17.871025,17.363964,-9.741213,7.065307,-6.5969214,6.79991,-4.6900215,3.2367387,-1.975624,0.63103575,0.60510564,0.58893615,0.58368385,0.5756328,0.5844032,0.6097545,0.6896532,0.54375845,0.50083876,0.5632553,0.62046003
Australian Brushturkey25.mp3,Australian Brushturkey_sound,390.14607279693485,3881.0892460709,0.0022607504,0.019848654,-284.94086,122.5759,-16.504475,42.46498,-17.871025,17.363964,-9.741213,7.065307,-6.5969214,6.79991,-4.6900215,3.2367387,-1.975624,0.63103575,0.60510564,0.58893615,0.58368385,0.5756328,0.5844032,0.6097545,0.6896532,0.54375845,0.50083876,0.5632553,0.62046003
Australian Brushturkey26.mp3,Australian Brushturkey_sound,176.46385732323233,3221.3380946041325,0.00016628513,0.11003789,-105.878586,143.11398,-54.101936,44.318798,-17.480408,26.560621,-19.781544,18.379477,-10.406867,5.856318,-1.0276475,0.68420696,-4.280739,0.6420874,0.6100512,0.57775486,0.5379511,0.5294767,0.5264842,0.49879894,0.49062467,0.46450645,0.4817353,0.5201952,0.5588972
Australian Brushturkey27.mp3,Australian Brushturkey_sound,176.46385732323233,3221.3380946041325,0.00016628513,0.11003789,-105.878586,143.11398,-54.101936,44.318798,-17.480408,26.560621,-19.781544,18.379477,-10.406867,5.856318,-1.0276475,0.68420696,-4.280739,0.6420874,0.6100512,0.57775486,0.5379511,0.5294767,0.5264842,0.49879894,0.49062467,0.46450645,0.4817353,0.5201952,0.5588972
Australian Brushturkey28.mp3,Australian Brushturkey_sound,106.28831609553124,4658.163944840678,0.0006323656,0.16580297,-170.24216,133.56923,22.63819,11.439511,-2.9602656,16.542097,2.2597291,19.197702,2.5097082,15.452963,3.5589666,8.596462,-0.49673122,0.7425459,0.8258871,0.84036905,0.8580384,0.85754025,0.8418652,0.7644495,0.7132458,0.6724734,0.63927,0.6304248,0.63181967
Australian Brushturkey29.mp3,Australian Brushturkey_sound,101.46589381720429,2946.0523709188956,0.0009795849,0.12660539,-101.89704,158.47176,-67.00565,43.558884,-35.305557,22.195484,-18.391405,7.5502768,-3.758466,-4.2629633,3.8417418,-7.7236423,6.8759427,0.60607785,0.64835787,0.64037246,0.6314864,0.6250037,0.61613345,0.6427364,0.64933616,0.61366475,0.6132691,0.620386,0.6042701
Australian Brushturkey3.mp3,Australian Brushturkey_sound,118.29808356482658,5267.965738991215,0.00084667525,0.06545321,-193.12364,128.07474,-0.7857837,27.681517,3.4851644,10.3939495,-3.2012455,16.130795,-9.551001,24.90932,-6.619254,14.159862,-5.0453897,0.69551957,0.7118856,0.67714787,0.65581095,0.6636337,0.7412662,0.7776729,0.7334039,0.62089086,0.5896647,0.6043689,0.62006795
Australian Brushturkey4.mp3,Australian Brushturkey_sound,103.33233476286578,4279.024903486213,0.00074501155,0.042535264,-187.0492,124.27818,-24.515022,31.966522,-12.606143,23.1605,-17.244171,19.78793,-14.339062,15.940295,-10.619493,7.047838,-7.096496,0.7084811,0.70565504,0.6630394,0.6504312,0.64247346,0.629888,0.64165026,0.66482866,0.66321445,0.67064184,0.6835159,0.6791709
Australian Brushturkey5.mp3,Australian Brushturkey_sound,138.70354815123136,5159.319701981367,0.0012699,0.023633039,-251.87605,99.957634,-16.28204,42.59192,-18.466898,19.068651,-5.9329104,23.884296,-17.39262,25.196009,-14.555879,16.23266,-10.53584,0.6853073,0.62231255,0.5442327,0.53195935,0.55185086,0.54897016,0.5953197,0.5814733,0.5678773,0.6311829,0.6900862,0.6832242
Australian Brushturkey6.mp3,Australian Brushturkey_sound,138.70354815123136,5159.319701981367,0.0012699,0.023633039,-251.87605,99.957634,-16.28204,42.59192,-18.466898,19.068651,-5.9329104,23.884296,-17.39262,25.196009,-14.555879,16.23266,-10.53584,0.6853073,0.62231255,0.5442327,0.53195935,0.55185086,0.54897016,0.5953197,0.5814733,0.5678773,0.6311829,0.6900862,0.6832242
Australian Brushturkey7.mp3,Australian Brushturkey_sound,138.70354815123136,5159.319701981367,0.0012699,0.023633039,-251.87605,99.957634,-16.28204,42.59192,-18.466898,19.068651,-5.9329104,23.884296,-17.39262,25.196009,-14.555879,16.23266,-10.53584,0.6853073,0.62231255,0.5442327,0.53195935,0.55185086,0.54897016,0.5953197,0.5814733,0.5678773,0.6311829,0.6900862,0.6832242
Australian Brushturkey8.mp3,Australian Brushturkey_sound,559.8421574540733,5363.85601802697,0.0042390954,0.00828465,-404.6025,55.239388,-17.884886,41.89102,0.03791353,9.079571,-5.0009174,23.942179,-20.343729,18.448698,-17.675333,12.902452,-6.4255023,0.47965664,0.4878019,0.51661956,0.6065517,0.5298963,0.4804154,0.49175537,0.51635426,0.5033341,0.46415627,0.44697675,0.4843322
Australian Brushturkey9.mp3,Australian Brushturkey_sound,158.82509697095313,3721.649798422454,0.0002527904,0.13763726,-175.44543,67.63987,-27.021393,87.42383,-22.858032,5.245176,18.75122,33.612007,-29.050608,25.979681,-20.710052,6.905869,-5.450017,0.22553948,0.27361265,0.19842783,0.17950338,0.22376916,0.8859456,0.82606727,0.14653847,0.099410325,0.10556645,0.10182782,0.11667382
Band-tailed Guan10.mp3,Band-tailed Guan_sound,1638.5359902626406,3337.334674517323,0.0009770764,0.03874394,-258.88327,85.40467,-45.27653,28.539473,14.497323,3.4939735,-6.651317,28.573612,-10.359577,-7.3406124,10.389295,1.7855415,-9.569714,0.6818968,0.4042702,0.12538542,0.10759578,0.101749495,0.07512996,0.07397881,0.17217916,0.50116074,0.50292265,0.13217443,0.20795295
Band-tailed Guan11.mp3,Band-tailed Guan_sound,1638.5359902626406,3337.334674517323,0.0009770764,0.03874394,-258.88327,85.40467,-45.27653,28.539473,14.497323,3.4939735,-6.651317,28.573612,-10.359577,-7.3406124,10.389295,1.7855415,-9.569714,0.6818968,0.4042702,0.12538542,0.10759578,0.101749495,0.07512996,0.07397881,0.17217916,0.50116074,0.50292265,0.13217443,0.20795295
Band-tailed Guan12.mp3,Band-tailed Guan_sound,2263.6431374678928,3284.021057556734,0.0005660794,0.0407102,-260.5448,87.877014,-62.005547,20.028421,-12.672167,9.385236,-5.5467224,3.3533719,15.63828,6.1045523,5.801278,7.3724713,8.466694,0.32720217,0.31994393,0.29639977,0.30554053,0.44090122,0.73643667,0.6093463,0.35710216,0.3451893,0.37807363,0.3832983,0.3574266
Band-tailed Guan13.mp3,Band-tailed Guan_sound,1187.119573040487,2246.6576465866315,4.1187785e-05,0.20164646,-175.72266,140.76398,-77.274124,-24.69112,-43.927837,-1.4575803,10.680082,8.737353,20.394686,10.663141,-8.183531,-5.0189085,0.74472,0.3960858,0.44541582,0.4484959,0.3543877,0.31154376,0.37282956,0.29360715,0.1490454,0.096556716,0.06816113,0.09542028,0.26106322
Band-tailed Guan14.mp3,Band-tailed Guan_sound,1046.6038465441163,2674.7982080999254,0.00011742289,0.08381312,-209.07796,135.57724,-64.56639,1.5475307,-44.44517,-5.187849,2.5638857,-10.555609,17.83656,15.872679,-4.959137,-2.727433,-3.4299316,0.4913037,0.42385092,0.33025327,0.23385991,0.17891455,0.19420934,0.22451475,0.23556638,0.22236155,0.23478289,0.3250692,0.428342
Band-tailed Guan15.mp3,Band-tailed Guan_sound,2507.6598725599815,3153.5470928451273,0.0010366356,0.096092254,-186.4325,71.33687,-87.97082,36.918938,-18.840708,19.608276,-11.630012,10.322659,-0.284725,-1.5269316,-4.7920127,2.9636796,-4.1156363,0.24923685,0.27125865,0.40120867,0.38014212,0.28971907,0.3578432,0.49457586,0.54420173,0.4846705,0.35587025,0.35200724,0.37771583
Band-tailed Guan16.mp3,Band-tailed Guan_sound,1445.9827477088347,3123.056689548037,0.00065421243,0.069750726,-203.26889,67.64383,-80.5173,34.628273,-14.359127,13.859726,-10.079493,11.665318,-0.09952405,-8.668411,-8.2612295,1.9459049,3.961694,0.19191124,0.1998002,0.18587428,0.2043843,0.35855132,0.528603,0.5516122,0.662345,0.43505266,0.23318972,0.1812958,0.16106158
Band-tailed Guan17.mp3,Band-tailed Guan_sound,1387.780697771189,3112.885676580047,0.0004403969,0.07064701,-209.0568,70.60777,-79.64638,33.077423,-5.4643736,17.007954,-3.4279215,20.543112,9.109602,-1.0566175,0.7959779,8.973964,14.121882,0.16390106,0.18913575,0.18957572,0.18112478,0.30510715,0.4567186,0.51247805,0.553392,0.58126247,0.28242007,0.16987358,0.14762273
Band-tailed Guan18.mp3,Band-tailed Guan_sound,1387.780697771189,3112.885676580047,0.0004403969,0.07064701,-209.0568,70.60777,-79.64638,33.077423,-5.4643736,17.007954,-3.4279215,20.543112,9.109602,-1.0566175,0.7959779,8.973964,14.121882,0.16390106,0.18913575,0.18957572,0.18112478,0.30510715,0.4567186,0.51247805,0.553392,0.58126247,0.28242007,0.16987358,0.14762273
Band-tailed Guan19.mp3,Band-tailed Guan_sound,1808.9107142857142,3631.2835887416695,0.00033046177,0.03828706,-312.59656,85.90292,-42.027554,8.596956,2.295664,16.439829,13.653743,14.803259,4.7887635,10.644855,8.449447,11.310493,3.3731725,0.32897395,0.27003682,0.28024572,0.31123087,0.34825397,0.41752782,0.43558016,0.35132027,0.34875685,0.46039364,0.4565615,0.44435325
Band-tailed Guan2.mp3,Band-tailed Guan_sound,1291.1585686253777,4219.631494133346,0.00017009968,0.042294305,-260.27917,101.23558,-13.418801,44.0323,-30.178726,39.510395,4.010715,24.210468,-8.233627,11.20682,3.8488333,9.968069,3.746662,0.54793483,0.583187,0.60610414,0.6588178,0.70949703,0.6862263,0.60562205,0.5144885,0.4721107,0.46235263,0.47203854,0.5036468
Band-tailed Guan20.mp3,Band-tailed Guan_sound,1634.7711267605634,3649.3073062142475,0.004128675,0.05415236,-308.39786,69.486694,-109.029655,-41.357933,-24.711088,9.620808,11.640107,11.593887,-3.6167479,-3.837216,-2.5611157,5.4733744,1.6155854,0.26654088,0.32046735,0.26592025,0.2511108,0.29589888,0.3888712,0.42913467,0.4230513,0.44137824,0.4151283,0.29251063,0.2166069
Band-tailed Guan21.mp3,Band-tailed Guan_sound,1267.5149700598802,4869.937964141659,0.00798069,0.045279723,-250.68806,89.298096,-26.389257,5.5040317,-15.83472,27.06957,8.322103,13.212557,4.4832063,12.397204,-1.7789631,13.517809,0.7234173,0.46171182,0.45464823,0.48241487,0.5477558,0.49762315,0.42242086,0.45404798,0.50728166,0.5339367,0.50304437,0.4419647,0.43660083
Band-tailed Guan22.mp3,Band-tailed Guan_sound,2758.2620520477813,2609.9981763572,0.0007993974,0.027786907,-333.63904,138.65704,-66.109825,2.7003176,7.320177,19.414993,-6.6519127,8.101845,9.159461,6.988513,-12.228048,-0.31823897,12.191912,0.12791641,0.124976344,0.14972761,0.3361063,0.6222228,0.60799366,0.3460654,0.30662298,0.2582634,0.18877037,0.16260108,0.13842787
Band-tailed Guan23.mp3,Band-tailed Guan_sound,1756.0980551053483,3703.9462925191624,0.00020924944,0.0777524,-185.23613,129.55457,-29.610067,27.110987,-8.504604,39.19164,-5.353061,20.309404,-8.158721,10.788612,0.089359425,9.426407,5.119112,0.5136872,0.5183503,0.5260259,0.5550495,0.62238145,0.6484329,0.5508558,0.5705562,0.6033109,0.63284147,0.5646705,0.5348717
Band-tailed Guan24.mp3,Band-tailed Guan_sound,1875.092928769018,3737.889830014385,0.00039881468,0.07086161,-205.91357,114.381035,-30.094532,20.33242,-3.0726504,36.90561,-1.1048565,13.569918,-6.1783395,11.165436,4.917102,5.2977347,1.7445911,0.49769333,0.44577116,0.47753525,0.50491893,0.5452278,0.55021983,0.45626828,0.44496644,0.5072538,0.6187477,0.69380724,0.61268747
Band-tailed Guan25.mp3,Band-tailed Guan_sound,1588.4371853570854,2728.583841243886,0.00024058571,0.06879634,-183.466,102.855965,-95.28133,22.516811,-35.755936,-4.0246186,-3.3253787,-2.7481332,-2.2818675,-5.8127418,-2.033734,-2.0321298,-7.1105328,0.5749609,0.47935688,0.37853906,0.3154323,0.30339006,0.3374501,0.36590278,0.39737442,0.43712747,0.44260213,0.46378973,0.51752895
Band-tailed Guan26.mp3,Band-tailed Guan_sound,2955.0672645739915,3248.5843274330714,0.0005060507,0.04179953,-198.44919,106.34,-78.60871,37.56584,-30.01333,20.349428,-23.991741,12.586968,2.356315,7.1608224,-4.1028085,10.277527,5.914036,0.31501192,0.31828254,0.32274544,0.33720872,0.5033499,0.85125685,0.770996,0.4279196,0.36450645,0.38395017,0.38156757,0.33217055
Band-tailed Guan27.mp3,Band-tailed Guan_sound,1122.870049245276,3379.3600526841446,0.00017517389,0.065754645,-242.29454,120.6542,-44.71652,-5.932225,-6.9547877,26.986227,-19.19157,26.442522,20.768139,-11.08027,16.720142,7.472459,1.5103667,0.38538983,0.5657514,0.49229035,0.38967487,0.36875612,0.3306045,0.31170192,0.41419968,0.48142883,0.37108877,0.29634932,0.3035306
Band-tailed Guan28.mp3,Band-tailed Guan_sound,1119.8990364598822,3237.40544655365,7.661339e-05,0.10540128,-183.49786,145.34169,-34.433125,2.329596,1.386761,25.620327,-25.185955,32.817856,14.842082,-10.267533,11.840578,6.266597,-0.72293884,0.42477873,0.6462352,0.59189194,0.4531155,0.4120957,0.3778993,0.39248076,0.48260888,0.549016,0.3935059,0.32938397,0.34473667
Band-tailed Guan29.mp3,Band-tailed Guan_sound,4404.191889142535,2933.5251083021412,0.0003248245,0.095009364,-133.44763,85.809906,-99.4422,60.51696,-42.78454,27.268002,-11.187122,8.798594,2.5301037,1.6057197,2.9191597,10.630068,-2.6368017,0.7069445,0.6306895,0.35057735,0.32452378,0.3168771,0.34308472,0.37783593,0.4020238,0.40500462,0.4914152,0.56979835,0.58295816
Band-tailed Guan3.mp3,Band-tailed Guan_sound,1989.9797057331307,2950.485703118064,0.007027816,0.024439104,-357.09195,95.6587,-53.57645,9.6756525,-1.3176957,5.0079193,20.530294,0.84909517,-5.583604,-8.985281,-7.260155,-2.654581,-5.570741,0.35554865,0.3164611,0.3971842,0.40814447,0.42798606,0.45873827,0.47937644,0.38752365,0.30858168,0.3993425,0.5358835,0.47590268
Band-tailed Guan30.mp3,Band-tailed Guan_sound,4404.191889142535,2933.5251083021412,0.0003248245,0.095009364,-133.44763,85.809906,-99.4422,60.51696,-42.78454,27.268002,-11.187122,8.798594,2.5301037,1.6057197,2.9191597,10.630068,-2.6368017,0.7069445,0.6306895,0.35057735,0.32452378,0.3168771,0.34308472,0.37783593,0.4020238,0.40500462,0.4914152,0.56979835,0.58295816
Band-tailed Guan31.mp3,Band-tailed Guan_sound,4404.191889142535,2933.5251083021412,0.0003248245,0.095009364,-133.44763,85.809906,-99.4422,60.51696,-42.78454,27.268002,-11.187122,8.798594,2.5301037,1.6057197,2.9191597,10.630068,-2.6368017,0.7069445,0.6306895,0.35057735,0.32452378,0.3168771,0.34308472,0.37783593,0.4020238,0.40500462,0.4914152,0.56979835,0.58295816
Band-tailed Guan4.mp3,Band-tailed Guan_sound,1989.9797057331307,2950.485703118064,0.007027816,0.024439104,-357.09195,95.6587,-53.57645,9.6756525,-1.3176957,5.0079193,20.530294,0.84909517,-5.583604,-8.985281,-7.260155,-2.654581,-5.570741,0.35554865,0.3164611,0.3971842,0.40814447,0.42798606,0.45873827,0.47937644,0.38752365,0.30858168,0.3993425,0.5358835,0.47590268
Band-tailed Guan5.mp3,Band-tailed Guan_sound,1989.9797057331307,2950.485703118064,0.007027816,0.024439104,-357.09195,95.6587,-53.57645,9.6756525,-1.3176957,5.0079193,20.530294,0.84909517,-5.583604,-8.985281,-7.260155,-2.654581,-5.570741,0.35554865,0.3164611,0.3971842,0.40814447,0.42798606,0.45873827,0.47937644,0.38752365,0.30858168,0.3993425,0.5358835,0.47590268
Band-tailed Guan6.mp3,Band-tailed Guan_sound,1989.9797057331307,2950.485703118064,0.007027816,0.024439104,-357.09195,95.6587,-53.57645,9.6756525,-1.3176957,5.0079193,20.530294,0.84909517,-5.583604,-8.985281,-7.260155,-2.654581,-5.570741,0.35554865,0.3164611,0.3971842,0.40814447,0.42798606,0.45873827,0.47937644,0.38752365,0.30858168,0.3993425,0.5358835,0.47590268
Band-tailed Guan7.mp3,Band-tailed Guan_sound,1771.4625839359505,3039.6430623303586,0.0007138495,0.034530636,-283.5926,83.0523,-45.533203,45.872604,8.272822,1.782181,1.8442724,27.859222,-8.302071,-5.4843216,14.404575,4.330195,-7.32225,0.8135016,0.188539,0.11614177,0.12918615,0.11420316,0.103380874,0.096164174,0.10628387,0.17759447,0.19271787,0.19751465,0.7012736
Band-tailed Guan8.mp3,Band-tailed Guan_sound,101.16415077683615,3918.007133738219,0.00036097312,0.054197174,-195.32257,130.92688,-31.719196,34.989727,-20.416212,42.29579,-10.08514,22.07033,-15.882525,12.973924,-1.9550184,8.686194,-2.4282174,0.5880206,0.5554189,0.5228289,0.49588495,0.505237,0.5534151,0.58724135,0.59129673,0.61449826,0.683427,0.7034851,0.6523452
Band-tailed Guan9.mp3,Band-tailed Guan_sound,1860.1109338747099,4330.769941764853,0.032402214,0.032639947,-347.64017,70.239395,-39.21699,-6.592013,-4.133174,29.674974,14.72551,14.479141,-3.5419347,-0.7346056,3.429777,1.7974571,-1.613598,0.3063636,0.34726387,0.30412245,0.25850633,0.2871764,0.32072702,0.38061205,0.41739938,0.37423185,0.5424974,0.5251421,0.2988983
Barred Tinamou2.mp3,Barred Tinamou_sound,1616.4856762819877,3938.291060548432,0.00010201921,0.15288432,-135.98581,71.12509,-74.62826,61.653584,-17.659863,13.668355,7.620939,33.85948,-36.372574,31.695189,-19.36529,20.874159,19.731836,0.04575732,0.04834211,0.07152035,0.05510966,0.20042293,0.6849071,0.53877515,0.34706947,0.41726702,0.3388414,0.23299183,0.099282004
Barred Tinamou3.mp3,Barred Tinamou_sound,1668.3484177769985,1311.0772001279506,1.66023e-05,0.14548951,-255.37703,118.736755,-160.45447,-61.53609,7.864267,-77.80963,-39.59251,20.326902,-30.587688,-20.445885,35.786346,15.692773,7.842814,0.2369909,0.47051015,0.34295416,0.077248454,0.078006744,0.12947069,0.23124114,0.5408218,0.6764214,0.23811227,0.06870426,0.15098716
Barred Tinamou4.mp3,Barred Tinamou_sound,5771.912949455546,3874.0256751478005,0.0005371778,0.16657695,-159.32993,42.79797,-59.234505,60.52911,-26.10957,10.80162,6.628931,40.197937,-35.18051,36.68734,-9.151036,18.84537,8.399566,0.026834698,0.08629587,0.090448,0.015096417,0.06477841,0.36896557,0.99513054,0.1642572,0.075499855,0.07849582,0.05993156,0.033540886
Bartletts Tinamou10.mp3,Bartletts Tinamou_sound,1966.3324366185702,4743.474735592679,0.018791405,0.048234664,-452.40686,16.507353,-18.286234,-10.933587,-3.2756624,8.641903,11.657769,-1.3555443,-6.4742737,-1.1905464,14.037251,15.846326,-4.8650417,0.45558974,0.084739655,0.045055453,0.065475546,0.09972809,0.17019677,0.19658345,0.1464406,0.12876132,0.14912431,0.40095645,0.61227536
Bartletts Tinamou11.mp3,Bartletts Tinamou_sound,1940.5033454987836,4342.333955536878,0.008997002,0.077003255,-433.16882,29.912207,-17.407675,-16.27379,-5.7571583,12.976809,16.81455,2.93262,-4.0309625,-2.6268792,15.044679,19.717047,-2.0439065,0.22548789,0.07980882,0.058690593,0.09723961,0.12205004,0.1897261,0.17315824,0.118652835,0.11883509,0.250552,0.53553504,0.48975074
